city ,town id,village id,valid vote,spoiled vote,voter,Election of population,votes of Hsieh Chang-ting(DPP),votes of Ma Ying-jeou (KMT)
Taipei County,1000105,1000105007,3006,24,3030,3768,1338,1668
Taipei County,1000105,1000105008,2918,21,2939,3675,1207,1711
Taipei County,1000105,1000105009,4215,26,4241,5433,1855,2360
Taipei County,1000105,1000105010,1463,11,1474,1816,687,776
Taipei County,1000105,1000105011,3697,33,3730,4761,1692,2005
Taipei County,1000105,1000105012,1961,15,1976,2588,828,1133
Taipei County,1000105,1000105013,2436,25,2461,3131,945,1491
Taipei County,1000105,1000105014,3007,28,3035,3848,1425,1582
Taipei County,1000105,1000105015,4415,50,4465,5818,1985,2430
Taipei County,1000105,1000105016,2029,21,2050,3302,804,1225
Taipei County,1000105,1000105017,3025,31,3056,3880,1478,1547
Taipei County,1000105,1000105018,3647,44,3691,4716,1786,1861
Taipei County,1000105,1000105019,1169,11,1180,1483,498,671
Taipei County,1000105,1000105020,1434,11,1445,1904,692,742
Taipei County,1000105,1000105021,4176,47,4223,5533,1850,2326
Taipei County,1000105,1000105022,1278,15,1293,1585,571,707
Taipei County,1000105,1000105023,3844,36,3880,4863,1579,2265
Taipei County,1000105,1000105024,1596,21,1617,2097,783,813
Taipei County,1000105,1000105025,3437,30,3467,4452,1655,1782
Taipei County,1000105,1000105026,1462,4,1466,1800,442,1020
Taipei County,1000105,1000105027,3231,26,3257,4157,1298,1933
Taipei County,1000105,1000105028,1819,23,1842,2363,855,964
Taipei County,1000105,1000105029,1804,14,1818,2265,734,1070
Taipei County,1000105,1000105031,3528,38,3566,4563,1501,2027
Taipei County,1000105,1000105032,3276,27,3303,4175,1363,1913
Taipei County,1000105,1000105033,3217,26,3243,4201,1302,1915
Taipei County,1000105,1000105034,3203,20,3223,4092,1528,1675
Taipei County,1000105,1000105035,2397,23,2420,3128,1061,1336
Taipei County,1000105,1000105036,1985,29,2014,2641,994,991
Taipei County,1000105,1000105037,1886,17,1903,2412,975,911
Taipei County,1000105,1000105038,2538,26,2564,3198,1228,1310
Taipei County,1000105,1000105039,3574,39,3613,4968,1487,2087
Taipei County,1000105,1000105040,2608,35,2643,3305,1162,1446
Taipei County,1000105,1000105041,1568,8,1576,1997,726,842
Taipei County,1000105,1000105042,2398,20,2418,3192,975,1423
Taipei County,1000105,1000105043,1769,14,1783,2412,877,892
Taipei County,1000105,1000105044,4316,33,4349,5719,1707,2609
Taipei County,1000105,1000105045,2386,21,2407,3176,1064,1322
Taipei County,1000105,1000105046,3208,38,3246,4236,1535,1673
Taipei County,1000105,1000105047,2802,22,2824,3792,1165,1637
Taipei County,1000105,1000105048,2845,25,2870,3733,1347,1498
Taipei County,1000105,1000105049,4714,40,4754,6326,1830,2884
Taipei County,1000105,1000105050,1545,14,1559,2040,755,790
Taipei County,1000105,1000105051,3611,32,3643,4676,1555,2056
Taipei County,1000105,1000105052,1579,12,1591,2025,732,847
Taipei County,1000105,1000105053,2205,22,2227,2881,965,1240
Taipei County,1000105,1000105054,5207,45,5252,6639,2201,3006
Taipei County,1000105,1000105055,5178,42,5220,6605,2250,2928
Taipei County,1000105,1000105056,2871,37,2908,3904,1329,1542
Taipei County,1000105,1000105057,1640,9,1649,2174,696,944
Taipei County,1000105,1000105058,2206,13,2219,2820,989,1217
Taipei County,1000105,1000105059,2226,17,2243,2965,1104,1122
Taipei County,1000105,1000105060,3062,27,3089,3936,1256,1806
Taipei County,1000105,1000105061,3576,24,3600,4364,1378,2198
Taipei County,1000105,1000105062,2225,27,2252,2962,1151,1074
Taipei County,1000105,1000105063,3796,32,3828,4858,1555,2241
Taipei County,1000105,1000105064,2275,22,2297,2862,1035,1240
Taipei County,1000105,1000105065,2436,11,2447,3136,910,1526
Taipei County,1000105,1000105066,2383,26,2409,2992,905,1478
Taipei County,1000105,1000105067,2199,23,2222,2888,928,1271
Taipei County,1000105,1000105068,1525,16,1541,2003,637,888
Taipei County,1000105,1000105069,1603,27,1630,2069,736,867
Taipei County,1000105,1000105070,1895,13,1908,2430,718,1177
Taipei County,1000105,1000105071,3643,22,3665,4791,1553,2090
Taipei County,1000105,1000105072,2962,30,2992,3910,1247,1715
Taipei County,1000105,1000105073,2925,25,2950,3801,1298,1627
Taipei County,1000105,1000105074,2022,15,2037,2556,809,1213
Taipei County,1000105,1000105075,2458,22,2480,3144,998,1460
Taipei County,1000105,1000105076,4705,27,4732,5953,1731,2974
Taipei County,1000105,1000105077,5234,46,5280,6718,2035,3199
Taipei County,1000105,1000105078,1607,19,1626,2063,622,985
Taipei County,1000105,1000105079,2241,22,2263,2881,941,1300
Taipei County,1000105,1000105080,1236,8,1244,1627,452,784
Taipei County,1000105,1000105081,1472,10,1482,1873,606,866
Taipei County,1000105,1000105082,2084,22,2106,2668,850,1234
Taipei County,1000105,1000105083,2235,23,2258,2975,874,1361
Taipei County,1000105,1000105084,2230,27,2257,2914,985,1245
Taipei County,1000105,1000105085,1574,16,1590,2113,767,807
Taipei County,1000106,1000106001,2421,14,2435,3061,503,1918
Taipei County,1000106,1000106002,2877,20,2897,3586,814,2063
Taipei County,1000106,1000106003,2581,18,2599,3228,724,1857
Taipei County,1000106,1000106004,2979,21,3000,3646,870,2109
Taipei County,1000106,1000106005,3652,27,3679,4507,919,2733
Taipei County,1000106,1000106006,3263,19,3282,4059,865,2398
Taipei County,1000106,1000106007,3710,30,3740,4693,928,2782
Taipei County,1000106,1000106008,4574,43,4617,5676,1332,3242
Taipei County,1000106,1000106009,2138,21,2159,2691,475,1663
Taipei County,1000106,1000106010,1862,9,1871,2215,150,1712
Taipei County,1000106,1000106011,2108,19,2127,2669,543,1565
Taipei County,1000106,1000106012,1046,17,1063,1469,360,686
Taipei County,1000106,1000106013,1593,15,1608,2064,615,978
Taipei County,1000106,1000106014,4961,41,5002,6297,1556,3405
Taipei County,1000106,1000106015,3200,32,3232,4133,1018,2182
Taipei County,1000106,1000106016,6128,47,6175,7827,1799,4329
Taipei County,1000106,1000106017,3789,44,3833,4885,1273,2516
Taipei County,1000106,1000106018,3636,35,3671,4752,1333,2303
Taipei County,1000106,1000106019,3387,53,3440,4514,1159,2228
Taipei County,1000106,1000106020,3728,24,3752,4670,850,2878
Taipei County,1000106,1000106021,567,5,572,761,391,176
Taipei County,1000106,1000106022,3472,28,3500,4323,975,2497
Taipei County,1000106,1000106023,2704,32,2736,3577,872,1832
Taipei County,1000106,1000106024,547,4,551,778,283,264
Taipei County,1000106,1000106025,1809,15,1824,2318,671,1138
Taipei County,1000106,1000106026,1668,20,1688,2221,742,926
Taipei County,1000106,1000106027,1032,20,1052,1474,448,584
Taipei County,1000106,1000106028,859,4,863,1136,474,385
Taipei County,1000106,1000106029,638,3,641,850,374,264
Taipei County,1000106,1000106030,3393,18,3411,4341,1089,2304
Taipei County,1000106,1000106031,1174,11,1185,1499,509,665
Taipei County,1000106,1000106032,935,5,940,1185,339,596
Taipei County,1000106,1000106033,1799,11,1810,2314,574,1225
Taipei County,1000106,1000106034,1180,6,1186,1504,289,891
Taipei County,1000106,1000106035,552,8,560,683,275,277
Taipei County,1000106,1000106036,1737,20,1757,2144,632,1105
Taipei County,1000106,1000106037,3929,30,3959,5899,965,2964
Taipei County,1000106,1000106038,4010,30,4040,5032,1016,2994
Taipei County,1000106,1000106039,1911,11,1922,2441,592,1319
Taipei County,1000106,1000106040,4415,34,4449,5627,1162,3253
Taipei County,1000106,1000106041,4784,40,4824,5990,1192,3592
Taipei County,1000106,1000106042,2593,17,2610,3276,617,1976
Taipei County,1000106,1000106043,1913,5,1918,2359,485,1428
Taipei County,1000106,1000106044,4522,39,4561,5615,1161,3361
Taipei County,1000106,1000106045,2574,19,2593,3201,579,1995
Taipei County,1000106,1000106046,1512,14,1526,1950,364,1148
Taipei County,1000106,1000106047,2714,27,2741,3386,656,2058
Taipei County,1000106,1000106048,2338,19,2357,2949,626,1712
Taipei County,1000106,1000106049,2745,18,2763,3487,658,2087
Taipei County,1000106,1000106050,2015,15,2030,2534,480,1535
Taipei County,1000106,1000106051,2788,31,2819,3504,525,2263
Taipei County,1000106,1000106052,3505,21,3526,4457,853,2652
Taipei County,1000106,1000106053,636,7,643,802,157,479
Taipei County,1000106,1000106054,3534,29,3563,4385,829,2705
Taipei County,1000106,1000106055,2137,13,2150,2688,421,1716
Taipei County,1000106,1000106056,3753,38,3791,4838,1212,2541
Taipei County,1000106,1000106057,2852,22,2874,3621,549,2303
Taipei County,1000106,1000106058,4036,49,4085,5047,1030,3006
Taipei County,1000106,1000106059,2331,17,2348,2858,503,1828
Taipei County,1000106,1000106060,4580,35,4615,5891,990,3590
Taipei County,1000106,1000106061,2066,12,2078,2580,456,1610
Taipei County,1000106,1000106062,2441,15,2456,3144,773,1668
Taipei County,1000106,1000106063,1765,14,1779,2266,462,1303
Taipei County,1000106,1000106064,2774,19,2793,3493,690,2084
Taipei County,1000106,1000106065,1715,12,1727,2116,382,1333
Taipei County,1000106,1000106066,2528,36,2564,3243,634,1894
Taipei County,1000106,1000106067,3309,37,3346,4245,967,2342
Taipei County,1000106,1000106068,2220,14,2234,2866,450,1770
Taipei County,1000106,1000106069,1404,11,1415,1794,371,1033
Taipei County,1000107,1000107001,2332,27,2359,3096,1056,1276
Taipei County,1000107,1000107002,2622,28,2650,3425,1040,1582
Taipei County,1000107,1000107003,2700,33,2733,3779,1114,1586
Taipei County,1000107,1000107004,2009,17,2026,2686,957,1052
Taipei County,1000107,1000107005,4007,43,4050,5156,1675,2332
Taipei County,1000107,1000107006,2612,25,2637,3736,1222,1390
Taipei County,1000107,1000107007,2717,22,2739,3700,1190,1527
Taipei County,1000107,1000107008,2429,27,2456,3088,1014,1415
Taipei County,1000107,1000107009,3386,38,3424,4314,1340,2046
Taipei County,1000107,1000107010,2705,27,2732,3434,1121,1584
Taipei County,1000107,1000107011,2119,23,2142,2683,742,1377
Taipei County,1000107,1000107012,1027,20,1047,1358,469,558
Taipei County,1000107,1000107013,868,8,876,1088,323,545
Taipei County,1000107,1000107014,1961,23,1984,2560,730,1231
Taipei County,1000107,1000107015,2566,30,2596,3282,1187,1379
Taipei County,1000107,1000107016,2833,21,2854,3713,1244,1589
Taipei County,1000107,1000107017,2883,40,2923,3923,1273,1610
Taipei County,1000107,1000107018,2122,22,2144,2821,988,1134
Taipei County,1000107,1000107019,3468,36,3504,4543,1424,2044
Taipei County,1000107,1000107020,2457,26,2483,3181,1078,1379
Taipei County,1000107,1000107022,1078,11,1089,1436,521,557
Taipei County,1000107,1000107023,1085,18,1103,1468,585,500
Taipei County,1000107,1000107024,1020,6,1026,1378,571,449
Taipei County,1000107,1000107025,1675,26,1701,2187,634,1041
Taipei County,1000107,1000107026,1297,19,1316,1757,665,632
Taipei County,1000107,1000107027,1804,15,1819,2337,740,1064
Taipei County,1000107,1000107028,735,4,739,899,323,412
Taipei County,1000107,1000107029,2607,25,2632,3401,1075,1532
Taipei County,1000107,1000107030,2288,25,2313,2986,878,1410
Taipei County,1000107,1000107031,1906,19,1925,2369,759,1147
Taipei County,1000107,1000107032,2272,24,2296,3013,952,1320
Taipei County,1000107,1000107033,2436,25,2461,3192,1064,1372
Taipei County,1000107,1000107034,3325,36,3361,4567,1491,1834
Taipei County,1000107,1000107035,3091,42,3133,4018,1257,1834
Taipei County,1000107,1000107036,2737,32,2769,3608,1170,1567
Taipei County,1000107,1000107037,2774,31,2805,3684,1179,1595
Taipei County,1000107,1000107038,1911,14,1925,2411,777,1134
Taipei County,1000107,1000107039,1786,11,1797,2423,705,1081
Taipei County,1000107,1000107040,1680,21,1701,2206,697,983
Taipei County,1000107,1000107041,1617,13,1630,2139,695,922
Taipei County,1000107,1000107042,1129,13,1142,1433,612,517
Taipei County,1000107,1000107043,1286,16,1302,1627,540,746
Taipei County,1000108,1000108001,676,5,681,882,322,354
Taipei County,1000108,1000108002,1516,10,1526,1927,680,836
Taipei County,1000108,1000108003,3581,29,3610,4567,1569,2012
Taipei County,1000108,1000108004,1773,12,1785,2465,662,1111
Taipei County,1000108,1000108005,731,7,738,916,319,412
Taipei County,1000108,1000108006,362,4,366,482,147,215
Taipei County,1000108,1000108007,1103,3,1106,1411,530,573
Taipei County,1000108,1000108008,5054,46,5100,6636,2058,2996
Taipei County,1000108,1000108009,2217,24,2241,2862,991,1226
Taipei County,1000108,1000108010,3662,35,3697,4902,1603,2059
Taipei County,1000108,1000108011,4104,52,4156,5596,1881,2223
Taipei County,1000108,1000108012,635,5,640,827,325,310
Taipei County,1000108,1000108013,197,2,199,254,89,108
Taipei County,1000108,1000108014,3368,33,3401,4424,1183,2185
Taipei County,1000108,1000108015,2785,47,2832,3683,1219,1566
Taipei County,1000108,1000108016,2763,25,2788,3597,1158,1605
Taipei County,1000108,1000108017,2976,23,2999,3842,1207,1769
Taipei County,1000108,1000108018,3389,32,3421,4599,1388,2001
Taipei County,1000108,1000108019,2666,26,2692,3680,1118,1548
Taipei County,1000108,1000108020,3496,38,3534,4666,1427,2069
Taipei County,1000109,1000109001,237,1,238,310,104,133
Taipei County,1000109,1000109002,295,3,298,383,132,163
Taipei County,1000109,1000109003,2048,25,2073,2730,872,1176
Taipei County,1000109,1000109004,1187,11,1198,1577,438,749
Taipei County,1000109,1000109005,733,7,740,973,392,341
Taipei County,1000109,1000109006,4180,31,4211,5406,1751,2429
Taipei County,1000109,1000109007,2701,22,2723,3642,1052,1649
Taipei County,1000109,1000109008,4918,53,4971,6691,1962,2956
Taipei County,1000109,1000109009,8252,82,8334,10818,2908,5344
Taipei County,1000109,1000109010,2558,23,2581,3405,929,1629
Taipei County,1000109,1000109011,1793,35,1828,2444,541,1252
Taipei County,1000109,1000109012,729,7,736,1009,360,369
Taipei County,1000109,1000109013,354,4,358,503,152,202
Taipei County,1000109,1000109014,612,5,617,834,289,323
Taipei County,1000109,1000109015,589,5,594,792,325,264
Taipei County,1000109,1000109016,535,8,543,778,296,239
Taipei County,1000109,1000109017,1393,14,1407,1825,703,690
Taipei County,1000109,1000109018,1008,12,1020,1295,490,518
Taipei County,1000109,1000109019,1832,26,1858,2493,773,1059
Taipei County,1000109,1000109020,673,2,675,837,367,306
Taipei County,1000109,1000109021,927,7,934,1313,521,406
Taipei County,1000109,1000109022,1294,11,1305,1758,714,580
Taipei County,1000109,1000109023,3065,33,3098,4336,1335,1730
Taipei County,1000109,1000109024,4144,35,4179,5380,1507,2637
Taipei County,1000109,1000109025,2808,31,2839,3797,1111,1697
Taipei County,1000109,1000109026,1852,23,1875,2505,626,1226
Taipei County,1000110,1000110001,401,1,402,559,214,187
Taipei County,1000110,1000110002,746,8,754,977,339,407
Taipei County,1000110,1000110003,1012,6,1018,1337,377,635
Taipei County,1000110,1000110004,1101,7,1108,1426,480,621
Taipei County,1000110,1000110005,598,1,599,857,203,395
Taipei County,1000110,1000110006,1627,17,1644,2226,651,976
Taipei County,1000110,1000110007,631,6,637,796,274,357
Taipei County,1000110,1000110008,1095,15,1110,1438,420,675
Taipei County,1000110,1000110009,767,10,777,1030,363,404
Taipei County,1000110,1000110010,11831,101,11932,15487,4169,7662
Taipei County,1000110,1000110011,7501,74,7575,9917,2566,4935
Taipei County,1000110,1000110012,1525,13,1538,1993,584,941
Taipei County,1000110,1000110013,1324,7,1331,1902,660,664
Taipei County,1000110,1000110014,779,6,785,1004,401,378
Taipei County,1000110,1000110015,610,4,614,834,347,263
Taipei County,1000110,1000110016,896,9,905,1211,371,525
Taipei County,1000110,1000110017,4156,27,4183,5295,1272,2884
Taipei County,1000110,1000110018,6027,55,6082,7723,2158,3869
Taipei County,1000110,1000110019,3415,27,3442,4457,1280,2135
Taipei County,1000110,1000110020,2284,25,2309,2998,855,1429
Taipei County,1000110,1000110021,3345,28,3373,4473,1155,2190
Taipei County,1000110,1000110022,8870,53,8923,11579,3204,5666
Taipei County,1000110,1000110023,2775,31,2806,3712,1082,1693
Taipei County,1000110,1000110024,1098,11,1109,1448,472,626
Taipei County,1000110,1000110025,777,9,786,1023,339,438
Taipei County,1000110,1000110026,609,4,613,780,304,305
Taipei County,1000110,1000110027,1054,9,1063,1400,428,626
Taipei County,1000110,1000110028,634,7,641,802,242,392
Taipei County,1000110,1000110029,587,3,590,746,301,286
Taipei County,1000110,1000110030,332,1,333,654,140,192
Taipei County,1000110,1000110031,1223,8,1231,1612,404,819
Taipei County,1000110,1000110032,3141,36,3177,4119,1061,2080
Taipei County,1000110,1000110033,4017,37,4054,5434,1490,2527
Taipei County,1000111,1000111001,913,6,919,1194,347,566
Taipei County,1000111,1000111002,729,8,737,972,323,406
Taipei County,1000111,1000111003,2281,18,2299,2969,759,1522
Taipei County,1000111,1000111004,240,3,243,320,111,129
Taipei County,1000111,1000111005,7024,53,7077,8974,2291,4733
Taipei County,1000111,1000111006,2586,18,2604,3773,1042,1544
Taipei County,1000111,1000111007,3578,22,3600,4573,1385,2193
Taipei County,1000111,1000111008,4018,33,4051,5050,1341,2677
Taipei County,1000111,1000111009,2439,27,2466,3237,991,1448
Taipei County,1000111,1000111010,1046,14,1060,1365,485,561
Taipei County,1000111,1000111011,975,7,982,1265,398,577
Taipei County,1000111,1000111012,3095,30,3125,4144,1140,1955
Taipei County,1000111,1000111013,1318,7,1325,1736,504,814
Taipei County,1000111,1000111014,3349,26,3375,4412,1296,2053
Taipei County,1000111,1000111015,2670,22,2692,3675,868,1802
Taipei County,1000111,1000111016,908,6,914,1245,371,537
Taipei County,1000111,1000111017,633,4,637,812,291,342
Taipei County,1000111,1000111018,1269,17,1286,1691,536,733
Taipei County,1000111,1000111019,2812,35,2847,3662,1187,1625
Taipei County,1000111,1000111020,3497,26,3523,4364,1234,2263
Taipei County,1000111,1000111021,2554,24,2578,3323,1221,1333
Taipei County,1000111,1000111022,3130,26,3156,3971,1157,1973
Taipei County,1000111,1000111023,363,1,364,482,185,178
Taipei County,1000111,1000111024,2382,20,2402,2999,754,1628
Taipei County,1000111,1000111025,1994,19,2013,2476,600,1394
Taipei County,1000111,1000111026,4088,36,4124,5477,1706,2382
Taipei County,1000111,1000111027,4431,29,4460,5598,1309,3122
Taipei County,1000111,1000111028,1170,9,1179,1509,432,738
Taipei County,1000111,1000111029,4074,28,4102,5409,1276,2798
Taipei County,1000111,1000111030,4204,50,4254,5516,1404,2800
Taipei County,1000111,1000111031,2647,17,2664,3528,1023,1624
Taipei County,1000111,1000111032,2217,21,2238,2872,824,1393
Taipei County,1000111,1000111033,2985,27,3012,3960,1080,1905
Taipei County,1000111,1000111034,1798,14,1812,2408,671,1127
Taipei County,1000111,1000111035,1777,19,1796,2347,593,1184
